,param_learning_rate_init,param_hidden_layer_sizes,param_alpha,mean_fit_time,mean_score_time,mean_train_score,mean_test_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,,,,0.012651205062866211,0.0007843971252441406,0.4338870786816944,0.43392857142857144,0.0007057548687812056,8.741987112753558e-05,0.004374088826398544,0.0010990713017135023
1,,,,0.5897082805633544,0.0007650852203369141,0.8109502697505475,0.7929421768707483,0.03006273407602591,0.00018884280653406457,0.06943379991537366,0.023186993301962392
2,,,,0.43860621452331544,0.0007977962493896484,0.8285080925164253,0.7972789115646258,0.05922486437708614,0.00016827294830115154,0.06818349395007255,0.021013131377589304
3,,,,0.21875767707824706,0.0007455348968505859,0.864718765023236,0.8056972789115646,0.030919295657773044,0.00012957377490911665,0.06418124903041736,0.02221290190467949
4,,,,0.5250773429870605,0.0008494853973388672,0.5981304417499065,0.5826530612244898,0.03435646876936914,0.00015347143016728422,0.02714383746716536,0.01306933846146197
5,,,,0.7894423961639404,0.0007768154144287109,0.8781101436889056,0.8181972789115646,0.11853234640785955,0.00015194589443884407,0.023958776607697522,0.013966799100852838
6,,,,0.42497987747192384,0.0006483078002929687,0.8915442551145774,0.8016156462585033,0.05013964474259437,0.00012960933945129456,0.033356319299447885,0.014471823152520736
7,,,,0.28423423767089845,0.0007474422454833984,0.9070455638053522,0.7767857142857142,0.09502433138853938,0.00013322270408234747,0.04053724030269244,0.013348832934994436
8,,,,0.5132057189941406,0.0009106636047363281,0.7716842049035841,0.7601190476190477,0.11305390930222256,0.00027070934539085676,0.043394349336663106,0.008504795568892002
9,,,,0.6374850749969483,0.0010544300079345704,0.8884301052294216,0.8263605442176871,0.10029008470810113,0.0004284240458155058,0.03422405135496391,0.016172278513495914
10,,,,0.6899715423583984,0.0008471012115478516,0.920458308851023,0.8013605442176871,0.09246512944992703,0.000186407166215473,0.029867887099849215,0.00694745021095465
11,,,,0.7638811111450196,0.000787353515625,0.9876288659793815,0.7727891156462585,0.11206741300474386,7.620890169067823e-05,0.04327771850573343,0.01803387183972771
12,,,,0.9241374015808106,0.0007190704345703125,0.8470968431173549,0.793452380952381,0.10049435835592656,0.0001028850620135138,0.02206038645751294,0.01782701613831463
13,,,,0.8093903064727783,0.0007518291473388672,0.9215052614710751,0.8056972789115646,0.1390101791220839,0.00010773645709795477,0.033864468965544,0.019114052640042522
14,,,,0.9205625057220459,0.0006311893463134766,0.9834837882591743,0.8017006802721088,0.06245337885431323,0.00013914722693135614,0.04389485104288643,0.005989321603455699
15,,,,0.33978977203369143,0.0007693290710449219,1.0,0.7727891156462585,0.019998559189795886,2.6349039366652107e-05,0.028832173910318247,0.0
16,,,,0.7831545829772949,0.0008247852325439453,0.8471288926873564,0.8181122448979592,0.06139115931455225,4.850622329701157e-05,0.04660717311006618,0.01725575292092295
17,,,,1.0628387928009033,0.0007087230682373047,0.9865552053843277,0.80578231292517,0.09424608875009104,0.00013078867040584226,0.051591475249171334,0.007036253397057274
18,,,,0.7392130374908448,0.0007651805877685547,0.9958656054697933,0.8097789115646258,0.0765895483510939,8.05835892946514e-05,0.031096881807086852,0.002067231771243018
19,,,,0.24494261741638185,0.000754404067993164,1.0,0.8224489795918368,0.01018063704718599,0.00011605930403207384,0.04798631451439794,0.0
20,,,,1.0628868103027345,0.0007478237152099609,0.8977618716948882,0.8390306122448979,0.09252868047852612,0.00013593377109705177,0.02940210109025288,0.01523637891214417
