,param_n_neighbors,param_p,mean_fit_time,mean_score_time,mean_train_score,mean_test_score,std_fit_time,std_score_time,std_test_score,std_train_score
19,,,0.003567028045654297,0.22968511581420897,0.7336478074464235,0.6256046229004193,9.131928323326945e-05,0.07038717871139058,0.00685901774365995,0.003111714396430757
20,,,0.007641935348510742,0.12358660697937011,0.7614372470145006,0.6288037923236031,0.008348381871057648,0.0480404485392887,0.02167785636613959,0.0040186374274325505
21,,,0.0034075260162353517,0.10082345008850098,0.7513052453899581,0.6332287064088016,0.00019660351662353426,0.035507753806783615,0.01032556512305338,0.005559060589764343
22,,,0.0035649776458740235,0.19807333946228028,0.7480936537661151,0.6320094003267578,0.0002998987917899747,0.03738652992073475,0.018500334930518662,0.0038928282634664866
23,,,0.0040776729583740234,0.18209824562072754,0.7426762978347989,0.6279925312472334,0.00033159586488153457,0.05301173625494764,0.01946711828069317,0.003348067685746907
24,,,0.0051669120788574215,0.32277660369873046,0.7408707809328638,0.62318210718626,0.0027993844729326065,0.12007736931213267,0.013954574711473286,0.004287193469753661
25,,,0.005030775070190429,0.14799818992614747,0.7278287446383305,0.6368359208376593,0.0025619260206776353,0.06605611831159658,0.015260997403383865,0.0045660462078245465
26,,,0.0035277843475341798,0.10417628288269043,0.7170947866177558,0.6336222646095403,0.00022240784087924114,0.048794496796658385,0.012501440401253703,0.0024469933735537775
27,,,0.0037269115447998045,0.2069465160369873,0.7175967440706466,0.6352327144248335,0.0005788845010256948,0.037002519046680574,0.009782222506603863,0.0022321694644650714
28,,,0.003820466995239258,0.16867384910583497,0.7117777819157423,0.628815864661049,0.0007173096793585006,0.058886765925987114,0.010411212245953122,0.0014884765583971311
29,,,0.003435182571411133,0.30886521339416506,0.711877931838667,0.630019879115661,7.232857401846728e-05,0.053417806071151826,0.00939549292811088,0.0022435204483110217
30,,,0.003621482849121094,0.16882586479187012,0.7348526261171875,0.6276038019814729,0.00017207503810581608,0.0648722936635835,0.021102620724169335,0.007591913320685874
31,,,0.0038196086883544923,0.15305566787719727,0.7313411886437033,0.6356270774480688,0.0006151155279430523,0.05095187938305281,0.014666473507112303,0.003959716802012693
32,,,0.0035596847534179687,0.1907477855682373,0.7327458038943726,0.6356343208505365,0.0004950510102902575,0.0811629026286025,0.008166743144330985,0.006036192446970692
33,,,0.003533601760864258,0.27254304885864256,0.7334477592335461,0.6364399481694312,0.000263930465468522,0.11313447636317417,0.007272132471170639,0.00613401501969568
34,,,0.003566122055053711,0.2441741943359375,0.7298351653052485,0.6272062196682521,0.00020391212811863348,0.08280178596327346,0.017212804227779283,0.006748111680770413
35,,,0.003590297698974609,0.222796630859375,0.7098712595387769,0.6380399352922712,0.00016907945017061475,0.05156991515672724,0.019037140469997646,0.0021150493287560076
36,,,0.0036789417266845704,0.14271349906921388,0.7052567637684756,0.6372318935058874,0.00044079551645425866,0.03723984288874005,0.012669135918970287,0.002726437143229644
37,,,0.00341644287109375,0.20505170822143554,0.7097706566765021,0.6428535786432302,8.260639179638304e-05,0.06574405135843436,0.013936460423162126,0.004947073037500195
38,,,0.0037462711334228516,0.40447373390197755,0.7094699552747555,0.6424576059750022,0.00022913322947875787,0.10710899230422977,0.016868485688681333,0.005405303631694694
39,,,0.005950164794921875,0.3022118091583252,0.7069614261751638,0.6384391272504849,0.004066468183698967,0.03871288073525298,0.006481420800945888,0.006418039262624321
40,,,0.007319402694702148,0.1856248378753662,0.7166933313739513,0.6312142357003163,0.007471185817548949,0.07842820328712981,0.026727320098096242,0.0034432264868037386
41,,,0.005299901962280274,0.17346639633178712,0.7161917262072217,0.6336182404970583,0.003384226873969506,0.0718324999463987,0.012990724554831355,0.007330574504216721
42,,,0.003299999237060547,0.22678852081298828,0.7222103842888424,0.637231088683391,0.00024241917152886212,0.06421663179733132,0.012368212826354539,0.005944437393760264
43,,,0.003434610366821289,0.2519980907440186,0.7240156998843998,0.6392447545693798,0.00010211636688612602,0.05561532427494763,0.012292336354533811,0.009782927695491326
44,,,0.006999778747558594,0.32891125679016114,0.717394833773775,0.6400479674207854,0.004568229614222116,0.12474047392895593,0.011680927487231428,0.009535228299970257
45,,,0.004595470428466797,0.1891420841217041,0.6999388028611676,0.6404415256215242,0.002428242018060878,0.07495753599277746,0.01516218897676201,0.005368669959432119
46,,,0.007647037506103516,0.10701332092285157,0.6987362992137476,0.6440535689853603,0.008896726579487119,0.02541767394040533,0.011124064450562585,0.004569598718360606
47,,,0.0038245677947998046,0.13122406005859374,0.7022460759096154,0.6448575866592623,0.000901278597466609,0.018136050041168875,0.01266693520701207,0.00514681257838285
48,,,0.003824281692504883,0.2813723087310791,0.7025477335166563,0.6420503657918245,0.00028195955734166124,0.0753448557760929,0.00816472783739117,0.005836615111903257
49,,,0.003372859954833984,0.3222226142883301,0.7003404090847556,0.6360335128087501,0.00011262015470784418,0.09780596765142113,0.0063905412872722195,0.006925848514808366
50,,,0.003484010696411133,0.21435461044311524,0.7029486854945167,0.6356286870930616,9.454179039527245e-05,0.05581664081660775,0.016975623184537266,0.006515535817864414
51,,,0.0034505844116210936,0.104225492477417,0.7082664450954469,0.6464632075395771,0.00019035166154811193,0.01162482238772914,0.016145721725093005,0.0029515230002171563
52,,,0.003388833999633789,0.1958021640777588,0.7092697057555004,0.6432584043589186,0.0001955273892437712,0.06242319320739127,0.010567177168971303,0.006260246781560559
53,,,0.0035734653472900392,0.2185534954071045,0.7126803893869265,0.648468825200602,0.0004509544931218174,0.08513634142038609,0.013674275844611762,0.007531333024235641
54,,,0.0051921367645263675,0.3202622890472412,0.711877227266345,0.6408463513372126,0.0031654553826239076,0.1388946647972477,0.005364506058505926,0.006707508840778474
55,,,0.003771400451660156,0.1805736541748047,0.6887033403270524,0.6356238581580833,0.00042559132432218734,0.06862161966394181,0.016499907490754927,0.007755455988737026
56,,,0.0036492347717285156,0.13682899475097657,0.6935196457410365,0.6468623994977907,0.0004382804065904767,0.03415012431679356,0.012709752072512846,0.0055359846273790175
57,,,0.0065612316131591795,0.21329846382141113,0.6919136737860345,0.6392423401018904,0.005751630569253532,0.04592603242177563,0.01005977994904189,0.007289309294050917
58,,,0.007972097396850586,0.19900832176208497,0.6937194926475362,0.6428479448857555,0.00822824891938298,0.04317433449927663,0.011278872169660892,0.005666358305938273
59,,,0.004545021057128906,0.30865020751953126,0.6930177386147404,0.6396391175926148,0.001470766894868337,0.04422040641633067,0.008786301636670792,0.00786348832110809
60,,,0.003375387191772461,0.13176450729370118,0.6943210464308128,0.6348246694191596,0.00013818693128020342,0.03977916942706648,0.014958632230587033,0.009926239249332886
61,,,0.0034303188323974608,0.1445063591003418,0.7032509470206908,0.642455191507513,8.782473199298836e-05,0.04851144846351162,0.007891850148903954,0.00856022130784902
62,,,0.003438234329223633,0.19402165412902833,0.6987346887627257,0.6384415417179741,0.00023816070916343643,0.053470211524056066,0.011283082110100729,0.010640665067570734
63,,,0.003434896469116211,0.3403497219085693,0.7048553085246709,0.6440503496953747,0.00044670953995009185,0.0892751090162819,0.014258602136285565,0.009721227792459337
64,,,0.009247159957885743,0.28142728805541994,0.7047548566421794,0.6412447384729297,0.00948760934585065,0.03494519095801731,0.00954436809798957,0.009387639552661182
65,,,0.005137825012207031,0.14255146980285643,0.6844894442484504,0.6420527802593138,0.0031689235354916585,0.04527034450130909,0.01251382512712722,0.007300911692772616
66,,,0.004902791976928711,0.13089895248413086,0.6893065548879453,0.6452648268424399,0.002081816082131781,0.04586123789699575,0.006262690249859498,0.007321422901275196
67,,,0.005947589874267578,0.236502742767334,0.6829855346269617,0.640843132047227,0.0030740461824877545,0.04934422130265829,0.014489680414711924,0.005875309567365859
68,,,0.004857206344604492,0.2011467456817627,0.6869982753076087,0.6456599946881715,0.0009228236507838296,0.04123148584926056,0.008628867678291834,0.004658188222725435
69,,,0.007619476318359375,0.2883283615112305,0.6835874406963992,0.6396463609950824,0.007898827610341523,0.0601508639043649,0.0074777026156003425,0.003747710470716578
70,,,0.005324649810791016,0.1432487964630127,0.6896061491046144,0.6344270871059388,0.002040895637804422,0.07287681379437727,0.01980057104125361,0.008646284474012679
71,,,0.0033147335052490234,0.22331790924072265,0.6907100126269425,0.6396383127701186,0.00015378445611408223,0.05378194115189579,0.01199555319063396,0.006774208174469428
72,,,0.003700399398803711,0.21851954460144044,0.6899074040988997,0.6404439400890134,0.00030444409901898877,0.1319341110609509,0.013297470476563171,0.0059862429391078
73,,,0.003626585006713867,0.2577017307281494,0.6955251605292545,0.637629475819108,0.00034094313638467614,0.07428723011675147,0.019930192180154745,0.005422270696777552
74,,,0.003535890579223633,0.3713231563568115,0.6923153303362171,0.6316158421260192,0.0002411182904698432,0.0675677171271514,0.019787096943935097,0.003476363563060343
75,,,0.005420875549316406,0.1417902946472168,0.6783697806917994,0.6376375240440721,0.003172169451677269,0.06619261832254225,0.0080044707261223,0.007960298405524993
76,,,0.0038159847259521484,0.17609987258911133,0.6792729417555224,0.6420399030993714,0.0005467319828713413,0.0459973075854711,0.01579669348159802,0.006586919054248621
77,,,0.003991174697875977,0.19731621742248534,0.6782699327284412,0.6368327015476736,0.0010721242909182717,0.02670270910182278,0.014974073777936497,0.0060844230837161836
78,,,0.0033246517181396485,0.36801700592041015,0.6772669740279544,0.6376343047540864,0.0001424069682410693,0.08378934358524572,0.008634575051638223,0.0050984505987495135
79,,,0.0051100730895996095,0.3674322605133057,0.6763635613312593,0.6388391240311949,0.002513859351460656,0.16202066955012243,0.009605007196727555,0.004878633586107449
80,,,0.005111837387084961,0.1962876796722412,0.6838876388322016,0.6344230629934569,0.002584970652899512,0.04535893763761295,0.017089395834562118,0.010612344701747645
81,,,0.007154512405395508,0.16966509819030762,0.6838871858928517,0.6400399191958214,0.007553526902750776,0.03348857459461691,0.01218472697050797,0.007325738748304738
82,,,0.0035472869873046874,0.24819045066833495,0.6836874396395409,0.6392463642143726,0.0008537918466087086,0.058894704443201176,0.013600341242985817,0.006099911562853017
83,,,0.004455757141113281,0.18874077796936034,0.684891251778416,0.6384383224279885,0.0013718477867764815,0.028893932006193376,0.009104671798188382,0.007704519722462655
84,,,0.005249595642089844,0.3195778846740723,0.6873995795716301,0.6388383192086986,0.003422917985428947,0.11869105545007327,0.017438693313764443,0.004563016315633509
85,,,0.0041295051574707035,0.20259628295898438,0.6759621564140489,0.6356230533355868,0.001080264648369939,0.04131160513645553,0.01660625473524425,0.006247550817500808
86,,,0.0036991119384765627,0.1472762107849121,0.673855334191234,0.6436527673821539,0.00031957530292171983,0.035294613529587494,0.010432076786806061,0.010404529808015954
87,,,0.004073333740234375,0.21834068298339843,0.6740563386094058,0.6340270903252287,0.0011224886817187288,0.07205263026507375,0.006511109002028396,0.008201688078609394
88,,,0.005718851089477539,0.19081616401672363,0.6762637636944955,0.6392431449243869,0.004143391475851345,0.050565233095061175,0.006395232388542904,0.004455823393835232
89,,,0.003819179534912109,0.32393407821655273,0.6758620064911242,0.6356294919155581,0.0002736824056609782,0.1297298083981731,0.00954933046825986,0.004664305531426659
90,,,0.0036760807037353516,0.1727734088897705,0.6795738947902412,0.6336174356745621,0.0002934620133278946,0.04760197534123946,0.01569685641992474,0.008506154519649265
91,,,0.003551769256591797,0.1780731201171875,0.6809794159196103,0.6408423272247307,0.000492024287099811,0.05920279077951957,0.010201427096622155,0.007072715585857846
92,,,0.0037381649017333984,0.17637257575988768,0.6830853825903199,0.6428543834657267,0.0003249905681458482,0.06906218904354933,0.0054047276937400895,0.008139005812561181
93,,,0.003806304931640625,0.3435646057128906,0.6819821733137195,0.6376375240440721,0.0006754562602821429,0.06153736197788429,0.008114149361757916,0.004862472129228133
94,,,0.008474349975585938,0.350308895111084,0.6818816711046336,0.634825474241656,0.009678071818928187,0.13162622653981831,0.008286316799524702,0.002406778679288909
95,,,0.003641176223754883,0.182692289352417,0.6694408363072156,0.6360254645837861,0.0004083871945823175,0.06556776905924314,0.012623435633583991,0.007679640090304251
96,,,0.003668212890625,0.21363482475280762,0.6698427444903703,0.6412503722304045,0.00015527209071971315,0.08330532272332994,0.00336752966838194,0.008032671408620665
97,,,0.005351877212524414,0.19612746238708495,0.6708462567833958,0.6364351192344528,0.0023581413270485113,0.0424279697300333,0.005948097600238486,0.00824249040224198
98,,,0.004726266860961914,0.2728074073791504,0.6702444513671472,0.6360343176312464,0.002773573969733939,0.09784430881625332,0.00812248953416808,0.004438166622541118
99,,,0.003807258605957031,0.36396098136901855,0.6716483620454942,0.6344286967509316,0.0005145040101873715,0.13075031907514545,0.005230693908240943,0.0039182196369481415
100,,,0.005998849868774414,0.21697287559509276,0.6746582446788434,0.6356270774480689,0.00332749420989743,0.04693863675868458,0.010967881267811414,0.008480931159165993
101,,,0.003375530242919922,0.16862092018127442,0.6776683286185702,0.6420503657918246,0.00028142192240175715,0.041933890429644904,0.005135478572525758,0.004902425250338211
102,,,0.00315399169921875,0.17206087112426757,0.6798760053366321,0.6400479674207853,5.6790564858117044e-05,0.033233701024628595,0.011030405869407352,0.005751271331496067
103,,,0.003411865234375,0.2770696640014648,0.6791731441187586,0.640451183491481,8.531289743112393e-05,0.08116014322812708,0.009198185154404619,0.004529579831173234
104,,,0.003383159637451172,0.36775598526000974,0.6789721397005869,0.6388463674336624,5.966602979208331e-05,0.05503462318245349,0.005526890534403166,0.003788508213213186
105,,,0.005981969833374024,0.16782188415527344,0.666531405556358,0.6380343015347965,0.005018273131500134,0.028454940754583158,0.00868570292297111,0.007367125060696448
106,,,0.0034558773040771484,0.16616315841674806,0.6694419434922931,0.6360270742287788,0.00018414182979834226,0.05557711653469333,0.009079891695236767,0.005715637204190503
107,,,0.0030813217163085938,0.18639020919799804,0.6696412871328485,0.6356311015605508,0.0001332729574688591,0.032276350573158946,0.006191556847230801,0.00819215696317052
108,,,0.0035225868225097655,0.3520186424255371,0.6678363741500467,0.6332303160537942,0.00025340377423558013,0.15312719055494503,0.009943821497764032,0.004508509900263873
109,,,0.003941965103149414,0.3808902263641357,0.6728522748375584,0.6372383320858584,0.001010204682431786,0.07968286555805193,0.008569040023732603,0.004314218203506883
110,,,0.005334186553955078,0.24586806297302247,0.671949768019563,0.6408471561597089,0.0021120553873274243,0.090506754470988,0.008277215892326476,0.009837905185977758
111,,,0.00461726188659668,0.1939784049987793,0.676565270321753,0.6420495609693282,0.002213346191003555,0.07269038117101033,0.005345002224094071,0.00352714739511684
112,,,0.0036995410919189453,0.2012399673461914,0.678369730365205,0.6360343176312464,0.00021883173660754035,0.06703911915327534,0.007499296721677062,0.00637702773849729
113,,,0.0033693313598632812,0.2876741886138916,0.6747582436219849,0.641251177052901,0.001031687579677717,0.06016912095371396,0.0035218855881258334,0.0047152989801627024
114,,,0.005667734146118164,0.2619925022125244,0.6758626607368518,0.6400503818882746,0.0035685325350640687,0.15236318508798768,0.0034822358291045855,0.003327859821519765
115,,,0.0037659645080566407,0.17035384178161622,0.6651271425918498,0.6368399449501412,0.0003810632626372225,0.08436120846433154,0.0031040961384852343,0.008204684216112243
116,,,0.003165578842163086,0.12323946952819824,0.665529805673921,0.6376343047540864,6.930621002667391e-05,0.05295363586867907,0.009265313098000402,0.004378970002214291
117,,,0.003941917419433593,0.1646608829498291,0.6704444492534302,0.6328230758706168,0.0008990560413976208,0.026125118714179794,0.00758910504307637,0.005009237782351884
118,,,0.005275535583496094,0.2555513858795166,0.6645258907681398,0.6356343208505364,0.0035744836352212964,0.05251394490517669,0.004640596045666634,0.004376007835216843
119,,,0.005698347091674804,0.3001397609710693,0.6668336670825321,0.6364391433469347,0.004664013023774144,0.07043688671747539,0.005260346926498838,0.0033818821776408544
120,,,0.003444957733154297,0.12129931449890137,0.6689403383255638,0.6392415352793941,0.0001537541730053462,0.024386499712766258,0.005403536764850502,0.008851432927881828
121,,,0.003290224075317383,0.11638374328613281,0.6711474614510868,0.6420535850818101,0.0001820554903105213,0.045021590943465424,0.004739241946124878,0.006343040792948586
122,,,0.003229188919067383,0.16090588569641112,0.6755613050893775,0.6416511738336109,9.380071709073468e-05,0.05449463467282584,0.005876290413173622,0.0038396149015625493
123,,,0.003365612030029297,0.3308422565460205,0.6714480118730503,0.6384383224279884,0.0001508516836645782,0.15337828551095595,0.0062696583699582325,0.003603329847746432
124,,,0.0033106327056884764,0.31720170974731443,0.6729531293328053,0.6400463577757926,4.4826852321394656e-05,0.1225139092356736,0.007546745233033747,0.003312250614622008
