,param_learning_rate,param_n_estimators,mean_fit_time,mean_score_time,mean_train_score,mean_test_score,std_fit_time,std_score_time,std_test_score,std_train_score
19,,,0.4921161651611328,0.009502601623535157,0.7354538779408974,0.6320214726642039,0.010263718265676496,0.002257114384503872,0.020071399095566683,0.006145863567668844
20,,,0.5133814334869384,0.010791015625,0.7413737449176431,0.6320254967766858,0.02052501486649749,0.0005066734728910021,0.017646594767185598,0.008539537759954762
21,,,0.5394273281097413,0.01205754280090332,0.7446845302591166,0.6332311208762907,0.01085405621304822,0.0005433567891568335,0.017133007051069536,0.009638657576879088
22,,,0.5587553977966309,0.012433481216430665,0.7488977217653965,0.6352327144248335,0.013544229644609652,0.0003834124034052688,0.015090453270631706,0.00927208991882153
23,,,0.5873963832855225,0.011161565780639648,0.7532111638477902,0.6320263015991823,0.00897049621949516,0.0012824098195207347,0.014292054206840717,0.007838592723061854
24,,,0.6142713546752929,0.013600683212280274,0.7577264155738666,0.6328303192730844,0.014316431164108696,0.00017556115865768968,0.013096708747581275,0.009038881809573967
25,,,0.02779250144958496,0.0011818408966064453,0.6589082349909738,0.6272126582482234,0.00036663430175001117,7.237360809772512e-05,0.012420699567126183,0.005043440845882135
26,,,0.053649091720581056,0.0016574859619140625,0.6681369748986045,0.6316254999959758,0.001032096835552986,7.107673323834918e-05,0.010510359495294141,0.006598572323818994
27,,,0.07588691711425781,0.002178478240966797,0.6729522234541053,0.6320254967766858,0.002843495372533293,0.0002809350127447829,0.00833955758134293,0.007036406008766469
28,,,0.0997251033782959,0.002637338638305664,0.6772664204354155,0.6304166566063855,0.005717874227394727,0.0003871021025981505,0.011116090031928875,0.004954297343283593
29,,,0.1318148136138916,0.0032521724700927735,0.6850908973785381,0.6312214791027839,0.0031570583012608933,0.0004990215933539614,0.014285486952875386,0.0074201102319773424
30,,,0.15549092292785643,0.003789806365966797,0.6918136748428929,0.6344303063959245,0.007366441153063375,0.00010508484887431151,0.012263919266911975,0.007024267207768684
31,,,0.16755323410034179,0.004139328002929687,0.6960269166757673,0.6396439465275934,0.007548966267283381,0.000492796902294499,0.012936076848743164,0.007023266048219034
32,,,0.18744902610778807,0.004307079315185547,0.7007419649817491,0.6344254774609459,0.009759702580961292,0.0005202385266102092,0.013758820148429914,0.003974459718283858
33,,,0.21790947914123535,0.005186891555786133,0.708466694614702,0.634021456567754,0.011280263755031618,0.0007891196931990281,0.017990501268674474,0.0019210570539133205
34,,,0.2642690181732178,0.00633397102355957,0.7172945831976613,0.6300102212457042,0.03991309554376141,0.0004683064462560444,0.019464004430184714,0.003870348208753894
35,,,0.3151754856109619,0.006487607955932617,0.723514296024048,0.6312182598127982,0.032738880318754354,0.0004059600411131718,0.013962468361596127,0.0052088018320494475
36,,,0.3284109592437744,0.006804370880126953,0.7296337582743212,0.6308150437421026,0.027296971350399584,0.0004469732903393755,0.01696008891568004,0.007155033881304316
37,,,0.33937597274780273,0.006325435638427734,0.7318408813998443,0.630415851783889,0.0318501680704281,0.0008562623202923887,0.01490661902198357,0.005665861871523247
38,,,0.3768471240997314,0.007380819320678711,0.7369573346230363,0.6260038148586329,0.03334720041131622,0.0006474763970285637,0.015140853219845474,0.007870085474993856
39,,,0.3551955699920654,0.008399629592895507,0.742675492609288,0.6215885586433912,0.009832769699166239,0.0012065232875295606,0.01287348515182906,0.009348529973470491
40,,,0.3785804271697998,0.008466482162475586,0.7487953071457223,0.6231973988136916,0.007047491979303606,0.0005957326635295807,0.015015764091147058,0.010114752096025064
41,,,0.41531987190246583,0.008319902420043945,0.7530087502849744,0.6235949811269124,0.030511325426373324,0.0005790862364466263,0.013839456188642947,0.01081898856459317
42,,,0.45481042861938475,0.01026763916015625,0.7593291163002304,0.6171781313631277,0.006309166347439691,0.0005190652406929526,0.014183240735727031,0.012046302783153684
43,,,0.4712503433227539,0.010098075866699219,0.7636432629549461,0.6179821490370299,0.006313914219198097,0.0006539458137142904,0.015354023064804958,0.01215991329965582
44,,,0.5062013149261475,0.010595035552978516,0.7681578604352949,0.620390177946254,0.006564013447907831,0.0009699523649480822,0.020582237657817852,0.010647622430947405
45,,,0.529716682434082,0.011420631408691406,0.7726719546496993,0.6191837490241527,0.014856676019367411,0.0013486246734390763,0.01926096998044769,0.01281509819945295
46,,,0.5573093891143799,0.01175990104675293,0.7814000455958946,0.622398210074768,0.008525133374973732,0.0019602593270532606,0.014489181068149623,0.013799358411904005
47,,,0.5866048336029053,0.012301397323608399,0.7876202113616313,0.617580542611327,0.004479693354877615,0.0015433514756989556,0.015985758141676874,0.014062569938509482
48,,,0.6038977146148682,0.013707876205444336,0.7921346075356023,0.6195853554498555,0.010231934574111961,0.000776533857958298,0.014268565323350012,0.013426134104180112
49,,,0.6334846496582032,0.014425516128540039,0.799758885286064,0.6151741233470958,0.016949920627510925,0.0007610485366729947,0.015057181655608634,0.014153096857285148
50,,,0.02724614143371582,0.0012648582458496093,0.6620176636281146,0.6288182791285382,0.0008206063208959479,8.372483836587375e-05,0.012183973724156591,0.0036819649040260366
51,,,0.05423207283020019,0.0016599655151367187,0.6672342667742315,0.6324287128473814,0.0014603838993295566,0.00023079482970151294,0.011287359458799837,0.00428490161486278
52,,,0.07844085693359375,0.002227306365966797,0.6767646642889027,0.6360407562112176,0.007770558469516366,0.0001590938434229695,0.01106197812313311,0.004757362594059468
53,,,0.10109920501708984,0.002582550048828125,0.6827836243300901,0.6300206839381575,0.005534215204592319,2.871494204464527e-05,0.013919578440202746,0.006919444903114822
54,,,0.1303400993347168,0.003090190887451172,0.6898073548291638,0.6276094357389478,0.002465615673996848,0.0004469111691128237,0.016439867118041133,0.00339805949589292
55,,,0.15621404647827147,0.0038884162902832033,0.697934395258027,0.627611850206437,0.00692198657782947,0.001100378353101031,0.010058826431423121,0.004365041063364832
56,,,0.18067398071289062,0.004433345794677734,0.7075654459615676,0.6248014100490137,0.0041263525467441445,0.00031139384673589964,0.008968625208464628,0.00536304284602539
57,,,0.20960679054260253,0.006028270721435547,0.7156909765925976,0.6244006084458072,0.0019301538663972003,0.000850634678054136,0.01217644928385504,0.004099850426339726
58,,,0.23830742835998536,0.005242681503295899,0.7252217263934302,0.6191813345566636,0.00394102282429516,0.0006766287620099404,0.01048727640494894,0.005073959588698437
59,,,0.2630151271820068,0.005580615997314453,0.7346520243117712,0.6155700960153239,0.005356936051206401,0.0002038928813239778,0.008253658787842764,0.004821423308907695
60,,,0.2811844825744629,0.007011938095092774,0.7401700837585511,0.6123596590771905,0.006315175036836525,0.0009843815414734614,0.016045769060048832,0.006313575701145539
61,,,0.3002878189086914,0.005855703353881836,0.7489976703819436,0.6107532333743793,0.003508497484621671,0.0005474383108782763,0.013630306047415585,0.003729427790889663
62,,,0.33209972381591796,0.007869720458984375,0.7557198439271653,0.6143660815607117,0.009729035928736616,0.0016180765144539933,0.013390834295488024,0.0064979343658426655
63,,,0.3583747386932373,0.007351493835449219,0.7597323329748402,0.6071436044780325,0.009369288635900141,0.0009894145204655603,0.009064279055708741,0.005147823774041275
64,,,0.39514946937561035,0.008176946640014648,0.7671557572869133,0.6099548494579521,0.005073756573511745,0.0005330728622479739,0.007516600915920794,0.0043310345960790924
65,,,0.4089836597442627,0.008607912063598632,0.7741775753753986,0.6151709040571103,0.004791393448056559,0.00137047934625802,0.012124707510130305,0.0026240769397625455
66,,,0.4477724075317383,0.008866500854492188,0.7819022546817572,0.6183829506402363,0.010258122002433374,0.0012000896163678132,0.009446191594513141,0.0029192633245843265
67,,,0.45783467292785646,0.009493494033813476,0.7853130389663723,0.6203869586562684,0.009905714343430459,0.00035886206965964626,0.008375574930816032,0.0016114880213721928
68,,,0.4896242141723633,0.011831521987915039,0.7928370661407202,0.6211917811526668,0.005766494291957392,0.0021410749152161656,0.00910566853679677,0.0016188845186631755
69,,,0.5028795719146728,0.010584354400634766,0.8009628484047224,0.6211909763301703,0.011279151466588516,0.001440605488374877,0.008112025649415721,0.0021583330633657247
70,,,0.5295889377593994,0.011815929412841797,0.8053767926962021,0.6215917779333767,0.01824884579663141,0.0006114165990210263,0.007747124279401194,0.003149716323887556
71,,,0.5617900371551514,0.011514997482299805,0.8125998668358312,0.6187829474209463,0.004624568149011107,0.001005934403165181,0.008179933875598688,0.006671988325257663
72,,,0.5859047412872315,0.01243748664855957,0.8191208849830979,0.6195885747398411,0.020761954608673746,0.0005276621820462519,0.007584363839024772,0.0050533606528470705
73,,,0.5981889247894288,0.012901115417480468,0.8239365864779487,0.6207909795494604,0.018479441022120582,0.0011766056487445416,0.006060959145352376,0.00818239267788636
74,,,0.6253121852874756,0.012580633163452148,0.8317619692997708,0.6223949907847824,0.029992744413315113,0.0006222167300675586,0.004349665099092597,0.00907692528490075
75,,,0.027774715423583986,0.0013953208923339843,0.6588079340882658,0.6284150630578427,0.00464736837989974,0.00016737640400601997,0.010575244367340567,0.0058058363098238315
76,,,0.05745563507080078,0.0017156600952148438,0.6691403865384412,0.6372407465533476,0.0017231735196803922,0.00026943198280597776,0.0126745143962703,0.005048509186423229
77,,,0.07565984725952149,0.0022604942321777345,0.6784708868200184,0.6356367353180257,0.00385734013584193,0.0002789212644342371,0.014931697410191153,0.002878636445834626
78,,,0.09932732582092285,0.002433443069458008,0.6910122238265222,0.6388391240311949,0.004140528547398668,0.00045168329273067117,0.01602242101418055,0.005942983504964647
79,,,0.12195835113525391,0.003284597396850586,0.7036528048772509,0.6392383159894085,0.009892353192899002,0.0001995290090318019,0.016186772644240486,0.00846862581254313
80,,,0.14725589752197266,0.0036528587341308595,0.7136847572320575,0.6348246694191595,0.003250046629684962,0.0002471397080341599,0.017638434342442774,0.007826905898484306
81,,,0.17298684120178223,0.003857707977294922,0.7212084824468388,0.6380343015347965,0.0036438605694526045,0.000545435277021539,0.019744761891054827,0.004159427198171237
82,,,0.19407062530517577,0.004947280883789063,0.7282304011885129,0.6372318935058873,0.004339671617957901,0.00014796331548672128,0.01789254317098317,0.0051243249811950145
83,,,0.21671247482299805,0.005030775070190429,0.7378600427474094,0.6336230694320368,0.011078747032475413,0.0009586829339868319,0.014785980349014117,0.0076022846843743636
84,,,0.24141373634338378,0.0046961307525634766,0.7429765462971956,0.6260005955686473,0.009123704475283547,0.0006370943272549087,0.014738710135547029,0.007543761359248138
85,,,0.2704287052154541,0.0062143802642822266,0.7519050880690239,0.6207893699044675,0.01826248753114065,0.00046861893158985064,0.01096590324277016,0.009036275213033226
86,,,0.30489330291748046,0.006125736236572266,0.7612342798591459,0.6244086566707713,0.009890058973190015,0.0004921292923933367,0.012520804772741768,0.011615839226965699
87,,,0.3083984375,0.007509994506835938,0.768658610049919,0.6199917908105368,0.012958866462484602,0.0006175347066543098,0.009393332743000846,0.009685937079813687
88,,,0.331451940536499,0.0074307918548583984,0.7740755633684797,0.6175837619013127,0.008506645456909408,0.0007749325938688718,0.008409182914224931,0.009839971085334392
89,,,0.3795462608337402,0.008158636093139649,0.7808975848770597,0.6163805522691972,0.02305147139361065,0.00016767681532230873,0.009357849232724572,0.009226864311976356
90,,,0.3943957328796387,0.00893101692199707,0.788722514759532,0.6099564591029448,0.012927075723915564,0.00015333985768629566,0.007205566236519661,0.009338105009173332
91,,,0.4193577766418457,0.008771371841430665,0.7947417767602858,0.6043355787880983,0.010463900017738295,0.0007453836401055315,0.006892163881744529,0.008723934606906857
92,,,0.4539933681488037,0.008949851989746094,0.8005601349960567,0.6067452173423151,0.016323814222502033,0.0010405226809277683,0.007524626198358716,0.007869241630350824
93,,,0.4667167663574219,0.009998083114624023,0.8050747828030002,0.6031355884459683,0.0075478371113206644,0.0004916980755839677,0.009025755652282384,0.0070962338725928786
94,,,0.47229433059692383,0.011040878295898438,0.8141038771105087,0.6059492478933771,0.012012115889478191,0.000495551956194894,0.013330987268632577,0.008225098110602526
95,,,0.49664931297302245,0.010700702667236328,0.8224303115065215,0.5999267611528277,0.02299679987827103,0.0003010979919413048,0.012555771349855029,0.00830413368802038
96,,,0.5210246562957763,0.012045526504516601,0.8327631162428581,0.6039347771848919,0.019386931435997484,0.0008150478609154468,0.012319236843631695,0.00941303437687672
97,,,0.5559886455535888,0.010862159729003906,0.8404883994683499,0.6091484173165609,0.014345236772583637,0.0016535435490310012,0.008944551734086346,0.0078793771918736
98,,,0.5818168163299561,0.01310577392578125,0.8453040506366062,0.6079444028619487,0.015451128511048956,0.0006216813454841735,0.01090625789028014,0.007133517170183162
99,,,0.6144591331481933,0.013009452819824218,0.8518257230296007,0.6083452044651552,0.015306138452847909,0.0002638217918719697,0.007174688088598898,0.0030748891009587777
100,,,0.02368030548095703,0.001141834259033203,0.6570025178395196,0.6256038180779229,0.0021785972904443764,5.423871237349009e-05,0.008385232505123961,0.005938900152339021
101,,,0.04897575378417969,0.0016926288604736327,0.6769670275251243,0.6360286838737716,0.003869299873917022,0.0001118892676369136,0.009953476597290227,0.005310011059479489
102,,,0.0750666618347168,0.0023199081420898437,0.683788445114571,0.6392391208119049,0.004157386118466989,0.00012768374282454132,0.019802869792430084,0.0038664846883449465
103,,,0.09762511253356934,0.002674722671508789,0.6949237073991669,0.6332230726513267,0.004917219513220821,0.0001735697473768403,0.016979391421030016,0.004021701880200834
104,,,0.12130217552185059,0.0029987335205078126,0.7077652928680673,0.6352246661998696,0.004015664414734139,0.00042688787932197177,0.019750899722405246,0.003250406434838172
105,,,0.14140715599060058,0.0034488677978515626,0.7172956400561443,0.6340238710352432,0.009492762119491792,0.0004261718756648158,0.019580731498908332,0.0029909878710709186
106,,,0.17642784118652344,0.005566120147705078,0.7258228775639513,0.6316230855284867,0.00676971190371912,0.0024896368662764654,0.018120432501048195,0.003926295060406565
107,,,0.20169587135314943,0.004259347915649414,0.7356543287665304,0.6336311176570008,0.009558664765711296,0.0008050648779190389,0.01717556217940407,0.003103270879995927
108,,,0.2210672378540039,0.004914331436157227,0.7443825203659146,0.6312206742802875,0.006627957670168406,0.0007040003747066597,0.01830916903395398,0.005429760540250048
109,,,0.2381472110748291,0.005291366577148437,0.7564211450206113,0.6247998004040209,0.00492602896116186,0.0006337920438904559,0.010599664441092746,0.005545758394813629
110,,,0.2588162899017334,0.006381893157958984,0.7616379997997001,0.624398193978318,0.007096965815600757,0.0002150347166413741,0.009518850188818007,0.004550421914832903
111,,,0.2824410915374756,0.0062869548797607425,0.768258865910325,0.6215869489983983,0.010911890075460933,0.0007846996135744001,0.011942662719131372,0.005830993599221342
112,,,0.31415977478027346,0.0073969364166259766,0.774980485863008,0.6215885586433912,0.015276120291740757,0.00029936025156508255,0.008105701758037815,0.006516905496912117
113,,,0.3419372081756592,0.0073966503143310545,0.7830064704902464,0.6247998004040208,0.013513722865200266,0.001039627743833009,0.007260521826590851,0.00492361949063782
114,,,0.36432251930236814,0.0075972557067871095,0.792035212511594,0.6231990084586844,0.010493752824543207,0.0008489302607389348,0.007187992406687688,0.004181045033933655
115,,,0.39098381996154785,0.008826923370361329,0.8005620977332398,0.6272126582482234,0.0077878999475334484,0.0010559021285156582,0.009800775840167685,0.006357668628998698
116,,,0.41783390045166013,0.008691549301147461,0.8066816103101073,0.6284182823478281,0.012532167814796139,0.001215035975891323,0.0118888716961935,0.007050986181940309
117,,,0.43834552764892576,0.009945964813232422,0.8132025278041851,0.6284134534128498,0.011929640867801688,0.00035146271195708175,0.008327018473117679,0.005170961111825195
118,,,0.45726962089538575,0.009924554824829101,0.8222312194989383,0.6224070631222285,0.010702564828734376,0.0007226524884538441,0.01851981584535105,0.00889076525922792
119,,,0.4997738838195801,0.01085805892944336,0.8322630712005561,0.6143789587206542,0.014249089415119149,0.0024621717139419724,0.01861071418855461,0.007720686991741304
120,,,0.5047315120697021,0.010747432708740234,0.8349710445938919,0.6091596848315105,0.021310959893376016,0.0016019120245318783,0.011848258446810441,0.009282057037588559
121,,,0.5396065711975098,0.011534500122070312,0.8446020952974326,0.6115652992732453,0.012136821787876556,0.0006056286464362141,0.010574103147265389,0.009285608764998336
122,,,0.5776216506958007,0.011772727966308594,0.8525273764092075,0.6119661008764518,0.01868019070835441,0.0008707702539930502,0.01253811535502525,0.006641505185889857
123,,,0.5857285499572754,0.0117095947265625,0.8588477424244635,0.6127717281953465,0.006238556693990125,0.0015616763496921337,0.016426093941346115,0.004855285468780239
124,,,0.6120892524719238,0.012711334228515624,0.8638642470311083,0.6123677073021545,0.01116884857309048,0.0018462609362909666,0.01561154996999167,0.005162567610286075
125,,,0.02593255043029785,0.001135110855102539,0.6563003611939682,0.6240006116650972,0.001675398226994099,0.00013511448238737132,0.011042856999137955,0.005278712236337031
126,,,0.051026344299316406,0.0018003463745117187,0.6667349263042515,0.6272086341357413,0.003853389248801334,0.00011958030186490459,0.01316072697938377,0.009326325440505384
127,,,0.07419052124023437,0.002120351791381836,0.6773693886476289,0.6256038180779229,0.0011068806337857916,0.000167904418529372,0.0160406531460545,0.009949753784586578
128,,,0.10123639106750489,0.002701568603515625,0.6922170424972862,0.6276094357389478,0.0027542278847044106,0.0001061072933168678,0.01379622216087469,0.012663258173123061
129,,,0.1251922607421875,0.0033052444458007814,0.7006434758364406,0.6256046229004193,0.006181379168946016,0.0005646544961394393,0.01277392984352149,0.013756584262819768
130,,,0.14302501678466797,0.003426790237426758,0.7100745789802926,0.6247957762915389,0.008349534054627844,0.0005198514476702691,0.012544363974767993,0.014978261437219817
131,,,0.17122950553894042,0.003994607925415039,0.7190038756510374,0.6259941569886761,0.008773432534078815,0.0004121293820774942,0.015841649226972735,0.018648656108154662
132,,,0.1925532341003418,0.004649972915649414,0.7271299095480117,0.6255877216279949,0.003065643802490601,0.00025557700366153174,0.016646662288219042,0.016072133102889862
133,,,0.24041929244995117,0.005528926849365234,0.7406730980699248,0.6308102148071243,0.03153368676964183,0.00047549796399175406,0.010368944180357328,0.016595895645985684
134,,,0.28099761009216306,0.008283424377441406,0.7494011386895256,0.6292037891043131,0.03399987503159971,0.004006403533898128,0.012549049210673124,0.01650160877020312
135,,,0.28264799118041994,0.006182622909545898,0.7613386572160032,0.6251917489597669,0.007054368438715722,0.0004307394232850134,0.014664623776121466,0.014702747103283263
136,,,0.32696142196655276,0.0069830894470214845,0.7713711128367541,0.626391739301897,0.035084414696103294,0.0004670841923493325,0.017366150659009264,0.015040892105388651
137,,,0.32945547103881834,0.00700993537902832,0.7792959913357735,0.6243853168183757,0.035052141440578374,0.0008415378203160214,0.015134559184237055,0.01123036940156368
138,,,0.33947291374206545,0.007505178451538086,0.7892267872357663,0.6235893473694376,0.014526355987050392,0.002656782631713081,0.012196965682654078,0.010781496540428556
139,,,0.35367531776428224,0.008651208877563477,0.7966505638340008,0.6215797055959308,0.01404969680430409,0.003340353199546855,0.014907342021076304,0.01049845577277847
140,,,0.3891468524932861,0.008336973190307618,0.8080868798065042,0.621578095950938,0.01654043570919031,0.0011681427555116205,0.01494570882758298,0.009349399278220967
141,,,0.4217332363128662,0.008881330490112305,0.8173159216737016,0.6171668638481782,0.005240554735863917,0.0002991103371891432,0.017691011683318606,0.004603664661483449
142,,,0.43552732467651367,0.009385061264038087,0.8211281612021211,0.6131604574611069,0.015782361711588384,0.0005269283056525476,0.01591803207483581,0.00546350302240446
143,,,0.471558141708374,0.010077571868896485,0.8268460172288064,0.6099516301679665,0.011071289306616099,0.0003269684111301699,0.019285983564010005,0.008392525309133815
144,,,0.48926329612731934,0.01013641357421875,0.8359748588464843,0.6071403851880468,0.008652286636948656,0.0013258190843472182,0.01598895920720389,0.011320517135867365
145,,,0.5192097663879395,0.011022853851318359,0.8419934666015105,0.6027275434402943,0.008229400772962303,0.0010171403507544191,0.019653322408067112,0.013715965408543663
146,,,0.5266946792602539,0.011128759384155274,0.8501200037644292,0.6023323755945628,0.018321447587012162,0.001381807358567543,0.018786584426472273,0.014137260730109501
147,,,0.5720345497131347,0.011642694473266602,0.85523655764081,0.601933183636349,0.015355620083001668,0.0007820099010641107,0.01891990833182124,0.012723821728101443
148,,,0.585271692276001,0.011939096450805663,0.8602526596346994,0.6071452141230252,0.013897127905457963,0.0011580287942485798,0.02118059108610589,0.012926841977515985
149,,,0.6067727565765381,0.012147903442382812,0.8644669583260569,0.6031331739784791,0.017794414233283835,0.0010191789408354871,0.020388354410451576,0.014956930673459044
150,,,0.026180553436279296,0.001073932647705078,0.6569031731421057,0.6256014036104337,0.002299067880383297,0.00013106696597353428,0.011267154900732776,0.006245782162280117
151,,,0.050223350524902344,0.0016855239868164063,0.6764646674594783,0.6292134469742698,0.006234597371862984,0.00023824879322836191,0.011727327725007331,0.007080197241201598
152,,,0.07530007362365723,0.0020188331604003907,0.6887039945727801,0.6312198694577911,0.00285818661764055,0.00035702058092994097,0.011593152692179835,0.006319123746928719
153,,,0.09779391288757325,0.002816295623779297,0.698635847331256,0.6324271032023886,0.0029451008656371383,0.0001355454054970608,0.020541048892156112,0.002559010994046459
154,,,0.1256394863128662,0.0031666278839111326,0.7100725155899208,0.6316190614160047,0.005028462948907242,0.0004740239220981622,0.02287827782854705,0.0037306539947680483
155,,,0.14938583374023437,0.0035972118377685545,0.7249198674800115,0.623594176304416,0.0030976594885780188,0.00044092509346896244,0.022686637778151525,0.007698816580606894
156,,,0.17301721572875978,0.004001140594482422,0.7371589932869356,0.6304214855413639,0.005118980404641134,0.0003470617253635777,0.017584170717507914,0.00420284387155008
157,,,0.1969724178314209,0.004784488677978515,0.7498995732808058,0.6328246855156096,0.0044692066830314394,0.00023359077047948912,0.022465690435949866,0.008124491877287997
158,,,0.21790633201599122,0.005127429962158203,0.7595299194120242,0.6260014003911437,0.009884035988208133,0.0005757795160092092,0.02558423745081695,0.008572827394275232
159,,,0.25325713157653806,0.005738115310668946,0.7650465193875656,0.6304206807188675,0.0044107697372699805,0.0012912586625272618,0.025910370926801245,0.009174514018013611
160,,,0.2709797859191895,0.0057528018951416016,0.7774852907946116,0.626406226106832,0.015261414850030273,0.0009625803657768434,0.031228790434502753,0.01389550072952147
161,,,0.29967098236083983,0.00533447265625,0.7850092173157707,0.618784557065939,0.015838168755491863,0.000658591432787361,0.030342719065680042,0.014271643055880363
162,,,0.3232571601867676,0.007636260986328125,0.7924337991395158,0.6179789297470443,0.011615165454617606,0.0005227145694242776,0.029914073298898187,0.011506462523899579
163,,,0.3404679298400879,0.007209491729736328,0.7982529122742035,0.6127677040828645,0.00905190050649526,0.00036777400559822037,0.02515434016082789,0.009836466549486882
164,,,0.3443305969238281,0.007447957992553711,0.8058776429640151,0.6083564719801047,0.011459130629393324,0.0014509270205758555,0.023333575934341613,0.012234267189259093
165,,,0.38399734497070315,0.008192205429077148,0.8139028223657425,0.6043404077230766,0.00932592634636873,0.0010526720931704123,0.02092579759050185,0.01634948217704604
166,,,0.40767779350280764,0.00832991600036621,0.8239352779864934,0.605149254331957,0.006788250155982526,0.0011047430171619152,0.027260136751994398,0.016910782168475587
167,,,0.44313936233520507,0.009627389907836913,0.8299544393340584,0.6027380061327474,0.010611624751822873,0.0004897645589416486,0.027763095242133135,0.018556540807856053
168,,,0.4533841133117676,0.010225248336791993,0.8350708925572503,0.6023347900620518,0.014356905802887194,0.0004237080220311704,0.026444155115086333,0.017774470620500877
169,,,0.4807427406311035,0.010717964172363282,0.8427949176178812,0.5991235483014222,0.01312149399636267,0.0007688477683310262,0.021454563090815015,0.018477395254647744
170,,,0.5017394542694091,0.010325050354003907,0.8472087612561718,0.5991259627689114,0.016529416942705658,0.0011868914576574734,0.02073026894040222,0.017455019955747563
171,,,0.5356279373168945,0.011598920822143555,0.8540302794988074,0.5919042905087284,0.023721398869187556,0.0003362167136832528,0.01560627328662098,0.01866548406822208
172,,,0.5283842563629151,0.01107020378112793,0.8594480380428793,0.5931139387208152,0.01149674528183665,0.0009638922520444467,0.02301457497929999,0.017547349399091573
173,,,0.5615075111389161,0.011691617965698241,0.8651664476621033,0.5935147403240215,0.012268718833093805,0.0012249585146711143,0.024748453591933544,0.016290882582844633
174,,,0.5986430644989014,0.012033987045288085,0.8751994065487985,0.5947123161986625,0.015567037048945246,0.001111564399521926,0.023841542964882313,0.012176556075330811
175,,,0.02754063606262207,0.0011732101440429688,0.6549975566438403,0.6280086276971614,0.0008353582152369815,6.423677933647708e-05,0.009064482716266245,0.00733593134841825
176,,,0.0475886344909668,0.0015929698944091796,0.6760631618890792,0.6296174678674619,0.004552057282750305,0.00021698090178190807,0.01151529115329101,0.005419733460874117
177,,,0.07488164901733399,0.002041006088256836,0.690710767525859,0.6356343208505365,0.006693665033007695,0.00017367896571987093,0.006521872830119977,0.0046792015450711965
178,,,0.09567923545837402,0.002416229248046875,0.706562285954703,0.6264086405743214,0.004514961846150295,0.00037361424041743756,0.01057445782012164,0.006703580513669397
