,param_learning_rate_init,param_hidden_layer_sizes,param_alpha,mean_fit_time,mean_score_time,mean_train_score,mean_test_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,,,,2.7821168899536133,0.0006993293762207031,0.649177789263425,0.6360327079862536,0.08082866690811609,0.00013248913361480727,0.012357742830596074,0.004797423308232583
1,,,,1.2287357330322266,0.0008682727813720704,0.6642252396929876,0.6520897216118986,0.0846767125240008,0.00023010954803510142,0.009072029936676189,0.002138024054487522
2,,,,0.8914717674255371,0.0009050369262695312,0.6658305070756676,0.6512848991155001,0.04837476739273025,4.0733170567049564e-05,0.013412834164671263,0.0019123149695674554
3,,,,0.39335150718688966,0.0008180141448974609,0.6646265439570089,0.6548953328343433,0.04200686035172394,0.00014904285103456834,0.009151617602495363,0.0034353485518828666
4,,,,0.8218177795410156,0.0006882667541503907,0.5557785247362761,0.5445453155306598,0.0402279220446361,9.232451558134733e-05,0.0063847434530302305,0.0019343902006029965
5,,,,1.4300955772399901,0.0007540702819824219,0.6568038787712863,0.6412479577629154,0.47019768637971626,0.00010984960030435815,0.020398325261472436,0.023144186592777942
6,,,,1.036494493484497,0.0007956981658935547,0.6707464591466321,0.6641274516905297,0.08217570628503011,0.00012340013162365137,0.015765319453105785,0.0016197635301518206
7,,,,0.9819108963012695,0.0006886959075927734,0.6868980750580895,0.6705491303892928,0.2378746394986803,0.0001268744059862528,0.015635367525567285,0.0072590157403565085
8,,,,1.147156572341919,0.0007381916046142578,0.6104525820310908,0.5979082663318606,0.16408984307538424,0.00011914407853833402,0.016799469583936737,0.00481401942192902
9,,,,1.3657238960266114,0.0007685184478759766,0.6902091120325352,0.6757579415859831,0.12365331012130508,8.10371528162975e-05,0.011442167233806347,0.006174402620871237
10,,,,0.985931396484375,0.0008296966552734375,0.6923150787032447,0.6785667720984137,0.0825707794980572,0.00013747067240626917,0.012951107585140467,0.004119252744019529
11,,,,0.9205183982849121,0.0008375167846679688,0.6936194937043946,0.6745531223088748,0.33221583899505486,2.0799831422702816e-05,0.016664289392853898,0.004361290097841587
12,,,,1.6617182731628417,0.0008839130401611328,0.6437598797395699,0.6280054084071758,0.17331775878787747,0.00020613492210019082,0.01145845706415739,0.002844143941704422
13,,,,1.5338638782501222,0.0007734298706054688,0.6958264658501345,0.6785691865659029,0.08498516803318912,0.00013915289697305583,0.008048335384873229,0.0030701956809713908
14,,,,1.1946102619171142,0.0007252693176269531,0.6972309804476149,0.6721531416246147,0.1330820837700386,0.0001286030788088874,0.006426642239776129,0.00485864247361048
15,,,,1.3261944770812988,0.0008368968963623046,0.7042526978829112,0.6709563705724703,0.3619653168181477,9.859862530313506e-05,0.017354101229251774,0.0046620165596968684
16,,,,2.1979315280914307,0.0007473945617675782,0.6832863870084915,0.6645298629387288,0.021718461903928146,0.0001406417759476908,0.014680207220688695,0.0050495225515357995
17,,,,1.5783122539520265,0.0008357524871826172,0.7024485901256201,0.668137882190083,0.3046137819821675,0.00010430322090593776,0.016083043366212968,0.005952237497833725
18,,,,4.513719892501831,0.0009296417236328125,0.7323428891793293,0.6701443046736042,0.802224961017677,0.00011437666599300755,0.010432352281433434,0.00790940158760131
19,,,,2.0632370948791503,0.0008769512176513671,0.7428777048657261,0.6613145970656171,0.3675220779388769,0.00013885236045964623,0.013676491500669033,0.003043001498101931
20,,,,2.930853176116943,0.0010756969451904297,0.7017462825002856,0.6725579673403032,0.27570899997879594,0.00011993657463215943,0.018773685712971926,0.005741288620118398
21,,,,43.98394174575806,0.001047658920288086,0.9319819468440445,0.6304206807188674,7.283909106263636,0.0001245820827497873,0.011741428323484317,0.018473763142693177
22,,,,21.47193956375122,0.0012294769287109375,0.9268667517857134,0.6320254967766858,3.9131549400819168,0.00015251921061773863,0.015609659316834262,0.014526755243203243
23,,,,5.935432577133179,0.0011204242706298827,0.9406100891736926,0.6171716927831566,1.048844741493476,0.00018607861244488151,0.015226631111560413,0.0170533321243613
24,,,,2.959522771835327,0.0008418083190917969,0.5924966067293703,0.5850777860942769,0.08036769887565387,0.00013080629741975738,0.0096164471183001,0.0038657730729262886
25,,,,1.7898240089416504,0.0008654594421386719,0.6269066104485056,0.6147692976314074,0.6682968671485056,0.00013451938800056664,0.00860205398581116,0.01935997784084773
26,,,,1.5960186958312987,0.0008838176727294922,0.6422582851414254,0.6183716831252866,0.369945171643018,0.00024230624586690634,0.01399956023320891,0.017397093460925044
27,,,,1.120746374130249,0.00108184814453125,0.6565018688780844,0.6440744943702666,0.27860583518589127,9.617376388865549e-05,0.016955027342105706,0.007030804189643513
28,,,,3.131541442871094,0.0009020328521728516,0.5422340277229079,0.5329027532977602,0.13121194757952784,0.00015309225114210713,0.015383903517657147,0.0053058380408725625
29,,,,2.039161729812622,0.0009787559509277343,0.6436610383081004,0.6316206710609975,0.23844335668461483,0.00011235981393551957,0.01044064835842373,0.008676839851199797
30,,,,1.959405279159546,0.0009227275848388671,0.6602111905208853,0.636845578707616,0.14991132387949774,0.00016674985195655294,0.022107752876161957,0.007444165927329663
31,,,,1.4163064002990722,0.0008517742156982422,0.6748563804811323,0.6517066261036127,0.31613429893211636,0.00010093186345060489,0.02350330476715721,0.01438129261535027
32,,,,2.7965489864349364,0.0009234905242919922,0.639444424593399,0.6187829474209463,0.9818773211213717,9.108920274777233e-05,0.0061609271967197204,0.01591141611847641
33,,,,4.393557739257813,0.0011305809020996094,0.7184993012152363,0.6524937425050905,0.7237372799660351,0.0002932731498654409,0.019514230358926382,0.008688073235747048
34,,,,4.915727424621582,0.0017050743103027345,0.7286310008802122,0.6553001585500319,0.7043189332152693,0.0011027196940845464,0.015162346529866576,0.006252768349420846
35,,,,3.2729894638061525,0.001075410842895508,0.7511038886856254,0.6388447577886697,0.5033647768129855,0.00018400951319226595,0.006917399212971529,0.006261223185818129
36,,,,4.717125988006591,0.0010472774505615235,0.7050565142492203,0.6597138051202807,0.4633539174021291,0.00024615619002174723,0.01937472088403765,0.007777725959518064
37,,,,21.211116218566893,0.0010849952697753907,0.8372761535987792,0.6147749313888822,3.9248890513793535,7.712970375851445e-05,0.015444331783218872,0.020687237384537368
38,,,,14.16261682510376,0.0011171817779541016,0.8481126772188115,0.6155700960153239,3.7237165266664385,0.00018869365176179582,0.00513003265970313,0.01974026805852252
39,,,,4.024792337417603,0.0011187553405761718,0.8705880813539466,0.6167749152924322,0.7264659428441905,0.00011976879426120625,0.01788458008104687,0.012252158787324717
40,,,,2.9773130893707274,0.0007531166076660157,0.649177789263425,0.6360327079862536,0.10020054160251249,0.00015500438060054274,0.012357742830596074,0.004797423308232583
41,,,,1.2201353073120118,0.000832509994506836,0.6642252396929876,0.6520897216118986,0.07202687604022694,0.00011155211681620853,0.009072029936676189,0.002138024054487522
42,,,,0.939591932296753,0.00094146728515625,0.6658305070756676,0.6512848991155001,0.04619227272327943,3.7922916450682704e-05,0.013412834164671263,0.0019123149695674554
43,,,,0.45361008644104006,0.0008063793182373046,0.6648271457624253,0.6544937264086406,0.03638246028000502,9.51925581747666e-05,0.008841273858329125,0.0037579859081428384
44,,,,0.9191529750823975,0.0009097099304199219,0.5557785247362761,0.5445453155306598,0.02659457667132177,1.6338614916536867e-05,0.0063847434530302305,0.0019343902006029965
45,,,,1.4740894317626954,0.0008779525756835938,0.6569041796739945,0.6412479577629154,0.4638615784213657,2.164315483475385e-05,0.020398325261472436,0.02321955239899279
46,,,,1.0551164627075196,0.0008866310119628907,0.6707464591466321,0.6641274516905297,0.07187734462786893,8.594259278659615e-05,0.015765319453105785,0.0016197635301518206
47,,,,1.004291820526123,0.0008754253387451172,0.6869986779203641,0.6689451191539705,0.23668837180186197,3.269357744019622e-05,0.018252713173124848,0.006146070688135858
48,,,,1.2001607418060303,0.0008326053619384765,0.6104525820310908,0.5979082663318606,0.23960332966600584,0.0002475355519849654,0.016799469583936737,0.00481401942192902
49,,,,1.5371325492858887,0.0011809825897216796,0.6908108167955951,0.6757571367634869,0.19595438962948777,0.0002819395658460818,0.011743726796622856,0.006152612612735527
50,,,,1.1605965614318847,0.001015472412109375,0.6924154802591417,0.6785659672759173,0.10172891718354898,5.332020309370645e-05,0.012657222606240612,0.004371882826044423
51,,,,1.1170173645019532,0.001012563705444336,0.6952245094541023,0.6733507174992556,0.21049946924647667,0.00020901628016338356,0.014071848045180314,0.00444022785679872
52,,,,2.0433248043060304,0.001044893264770508,0.6437598797395699,0.6280054084071758,0.28529637244793693,0.0002622542640653139,0.01145845706415739,0.002844143941704422
53,,,,1.7853521823883056,0.0012038230895996093,0.6947227029809951,0.6793715945948121,0.1443755749056521,0.0003195803188657473,0.008998610668109053,0.004609594743812429
54,,,,1.6483569622039795,0.0009928703308105468,0.6981338395517713,0.6741587592856395,0.12814224142538902,6.310892501238844e-05,0.00537951351777716,0.005061384783016992
55,,,,1.8876869678497314,0.001203775405883789,0.7056576150931471,0.6669298436229889,0.5344016387543312,0.0003299557401036052,0.01648434002812168,0.004729047971332341
56,,,,3.306009817123413,0.001126861572265625,0.6832863870084915,0.6645298629387288,0.17150070036498896,0.00019353748248614408,0.014680207220688695,0.0050495225515357995
57,,,,2.4265933513641356,0.0010734081268310546,0.7035517994022207,0.6673362789836702,0.5684296076778695,4.4608466576688686e-05,0.01610308766085539,0.004710794780160587
58,,,,7.791356468200684,0.0011278152465820312,0.7361567391587709,0.6569041697853539,2.606257348149689,0.0001146688377190266,0.009146180398386522,0.010912141988300436
59,,,,3.250659942626953,0.0012022495269775391,0.7440822719035179,0.6496841071701637,0.47714375435246364,0.00025403696401326957,0.015660307691079237,0.006633262147537977
60,,,,3.9517705917358397,0.0031317710876464845,0.7018465330763993,0.6725579673403032,0.31435009886015325,0.00362402761112071,0.018773685712971926,0.005718669375990695
61,,,,39.532845687866214,0.0013531208038330077,0.9147272223091754,0.6244014132683036,6.909954906129993,0.0002506139976098739,0.006437061695741989,0.014067161634451465
62,,,,23.820677089691163,0.0015041828155517578,0.9238546044556146,0.6235998100618909,4.619488257051643,0.0002707751617704902,0.011376737604027763,0.014588945425907749
63,,,,7.330857849121093,0.0014184951782226563,0.937400158327466,0.6215772911284416,1.7441861942971197,0.00022332013515518145,0.0254575168760034,0.0243213313328431
64,,,,3.185533046722412,0.0009443283081054688,0.5925969579586728,0.5850777860942769,0.12242209566775678,0.00017602528786689307,0.0096164471183001,0.004013447193509848
65,,,,1.8420260906219483,0.0008500099182128906,0.6269066104485056,0.6151700992346137,0.6826547824593039,9.267197373196628e-05,0.008844230263301108,0.01935997784084773
66,,,,1.673189067840576,0.0007996082305908204,0.6424590379266248,0.6187724847284931,0.39798652086735686,0.00018109528233376093,0.014159544904990648,0.017978091863541712
67,,,,1.04305157661438,0.0008586883544921875,0.6571038756007109,0.6436728879445639,0.1697683523552992,0.0001658485016029205,0.01742977325294523,0.007177449355336218
68,,,,2.4885037422180174,0.0008821964263916015,0.5422340277229079,0.5329027532977602,0.09275364111148063,8.78405231569157e-05,0.015383903517657147,0.0053058380408725625
69,,,,1.7105509281158446,0.0009709835052490234,0.6433599846201928,0.6312198694577911,0.23345558120766047,7.580295166670072e-05,0.00993437779008774,0.008405959165452288
70,,,,1.6913094520568848,0.0008009910583496094,0.660010588715469,0.6392528027943437,0.16681291611948154,0.0001411191976861624,0.021656279664545735,0.0070947720140023774
71,,,,1.309785747528076,0.0008179187774658203,0.6738528178615123,0.6513050196779101,0.21696451781284304,0.00014682005812586047,0.023465457566610694,0.015688015452330253
72,,,,2.8326517581939696,0.001224851608276367,0.639444424593399,0.6183813409952436,1.1471687890132733,0.0002848022487854243,0.005831961726683217,0.01591141611847641
73,,,,4.815036058425903,0.0010946273803710937,0.7181978952411676,0.6520865023219129,1.2125143691978815,4.0052164110496055e-05,0.017234557598162746,0.0087884907437124
74,,,,5.7971906661987305,0.0010462760925292968,0.7312396295761343,0.6496824975251709,1.1329151041000791,2.4517777798768778e-05,0.01945685236133368,0.00654804237562836
75,,,,3.603087902069092,0.0026465415954589843,0.7468911501186952,0.6320238871316931,0.8090718176544557,0.003344673643244998,0.012031278389128605,0.008620065736551198
76,,,,4.7075906753540036,0.001177835464477539,0.7053575176105336,0.658910592268875,0.5035011014204147,0.0004298149785154831,0.01881191483298689,0.00801598969633071
77,,,,19.800643062591554,0.001134204864501953,0.8336666295927422,0.6215885586433912,3.2632770362342174,0.00023003547722681757,0.0185884193200283,0.014649162922272753
78,,,,13.619378805160522,0.0010043144226074218,0.8556378115782369,0.600729169181737,1.9333463877611587,5.124271456421047e-05,0.022908483795662356,0.009678774143033584
79,,,,3.8414270877838135,0.0008511543273925781,0.8705843571859584,0.6087355433759084,0.564764647035927,0.00016109285493610522,0.02901695514445208,0.012585448805234916
80,,,,3.034072160720825,0.0008379459381103515,0.649177789263425,0.6360327079862536,0.13458426875013124,0.00012918807895119185,0.012357742830596074,0.004797423308232583
81,,,,1.2424939632415772,0.0008441925048828125,0.6642252396929876,0.6524905232151049,0.052223192253017046,0.0001749278528416481,0.009505021625324017,0.002138024054487522
82,,,,1.0111225128173829,0.001266145706176758,0.6657302061729594,0.6512848991155001,0.0588905040699884,0.0005575080174762869,0.013412834164671263,0.0018875880749105102
83,,,,0.4880711078643799,0.0008807182312011719,0.6649274466651335,0.6548953328343433,0.037744402863441745,0.00014207482957598696,0.009151617602495363,0.003781133523958123
84,,,,1.0438342094421387,0.0009971141815185546,0.5559791768682867,0.5445453155306598,0.02127030137582731,0.00016415609333030927,0.0063847434530302305,0.0018193800158936794
85,,,,1.812786626815796,0.001058197021484375,0.6569041796739944,0.6412479577629154,0.5763494963024143,0.00017627784272363056,0.020398325261472436,0.023176185177737063
86,,,,1.340507984161377,0.0010144233703613282,0.6711476627574646,0.6645282532937361,0.06797814579815703,7.771793291293043e-05,0.015141628432596992,0.0014397774081009982
87,,,,1.167882013320923,0.00103912353515625,0.6866977752122397,0.6685443175507642,0.29174019322226713,0.0001212915336716405,0.018478706745304167,0.0060239430309892775
88,,,,1.3705366611480714,0.0010094165802001954,0.6104525820310908,0.5979082663318606,0.2167851673003997,0.0002843490125373585,0.016799469583936737,0.00481401942192902
89,,,,1.5916269302368165,0.0006769180297851562,0.6908108671221894,0.6757579415859831,0.1553504792689496,0.00013678524157204362,0.011442167233806347,0.006335685007261953
90,,,,1.0734720706939698,0.0007769584655761719,0.6924154299325472,0.6781659704952073,0.09154128707525262,0.00014664013350092675,0.013197143875351237,0.004588572306696214
91,,,,0.9375486373901367,0.0008906364440917969,0.6937198952602917,0.6777659737144973,0.16327162752496957,0.00017239332448043567,0.016582229674368478,0.003996356946112077
92,,,,1.7914026260375977,0.0010467529296875,0.6437598797395699,0.6280054084071758,0.1675332401758014,0.0002642240533224331,0.01145845706415739,0.002844143941704422
93,,,,1.6094722270965576,0.0008558273315429687,0.6947227029809953,0.6785699913883992,0.09675560657526812,0.00015008464514775657,0.008018034577612534,0.004717455968060507
94,,,,1.248046350479126,0.0009829998016357422,0.6980334883224687,0.6733571560792267,0.1237634576842011,0.00037616220352225697,0.006134905171319769,0.005283077978275437
95,,,,1.3733951568603515,0.0008964061737060547,0.7049549551816513,0.6581105987074551,0.3493954020841363,1.8110649402323485e-05,0.018506504084299536,0.004571950973826963
96,,,,2.249700498580933,0.0008392810821533203,0.6832863870084915,0.6649306645419353,0.05344539482011225,0.00020389260253318652,0.014111072338079698,0.0050495225515357995
97,,,,1.7369060516357422,0.0008511066436767579,0.703551950382004,0.6685402934382821,0.39293337913968646,0.0001684312367688545,0.01634976896628772,0.005389764120265509
98,,,,5.151979303359985,0.0010757923126220703,0.7360570925017904,0.6657354870383337,1.5491924100832246,0.00017145272660996916,0.01545160465038162,0.01115846794297697
99,,,,1.7072884559631347,0.000983858108520508,0.7430787092838977,0.6548913087218613,0.06850121618711473,0.00010951742314134858,0.011553891266693723,0.0059428158324209765
100,,,,2.9981988430023194,0.0011748313903808595,0.7019468339791073,0.6721571657370967,0.2322175222860363,0.00013666327649082733,0.018515482227427285,0.005611390094437024
101,,,,40.977123975753784,0.001296091079711914,0.9177367526563633,0.6272021955557701,3.2462967586350353,0.0001228647902380458,0.0054669240929660695,0.011751635776796228
102,,,,24.643667268753052,0.001503753662109375,0.9297755282908435,0.614372520140683,4.465715643561697,0.000753081657716498,0.024420051770787564,0.01646348201825448
103,,,,5.6295225620269775,0.0012714385986328125,0.9313789839161236,0.6271981714432883,1.1120756799369569,0.0002724333228602606,0.019439068205577024,0.011648926558749122
