,param_max_depth,param_min_samples_leaf,param_ccp_alpha,mean_fit_time,mean_score_time,mean_train_score,mean_test_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,,,,0.007319593429565429,0.0011370658874511718,0.6196830833695265,0.6079460125069416,0.0008814792102699887,0.00010879449138592697,0.01137029723993909,0.0014387139827932666
1,,,,0.006516313552856446,0.0013744354248046875,0.6196830833695265,0.6079460125069416,0.0008585210188673013,0.00023744270879736394,0.01137029723993909,0.0014387139827932666
2,,,,0.005982160568237305,0.000933694839477539,0.6196830833695265,0.6079460125069416,0.0009196569889595966,0.0002940883808484454,0.01137029723993909,0.0014387139827932666
3,,,,0.005864286422729492,0.0010212421417236327,0.6196830833695265,0.6079460125069416,0.0004050403585053034,0.00014982179499609474,0.01137029723993909,0.0014387139827932666
4,,,,0.006157350540161133,0.0009632587432861328,0.6196830833695265,0.6079460125069416,0.00013418856782861834,0.00010448060353773348,0.01137029723993909,0.0014387139827932666
5,,,,0.006249237060546875,0.0011547088623046875,0.6196830833695265,0.6079460125069416,0.0005233625149118955,7.488763624515593e-05,0.01137029723993909,0.0014387139827932666
6,,,,0.005967903137207031,0.0012049198150634766,0.6196830833695265,0.6079460125069416,0.00048436961274211904,0.00015806518156490334,0.01137029723993909,0.0014387139827932666
7,,,,0.006491565704345703,0.0011350631713867188,0.6196830833695265,0.6079460125069416,0.0005274228231888501,4.727604163264259e-05,0.01137029723993909,0.0014387139827932666
8,,,,0.006357145309448242,0.001013040542602539,0.6196830833695265,0.6079460125069416,0.0003543779654184876,6.0027150913995005e-05,0.01137029723993909,0.0014387139827932666
9,,,,0.005922794342041016,0.0009560585021972656,0.6196830833695265,0.6079460125069416,0.00024698443334382074,7.264501037443885e-05,0.01137029723993909,0.0014387139827932666
10,,,,0.006017017364501953,0.0009297370910644531,0.6196830833695265,0.6079460125069416,0.0001023280098333723,0.0001150003903808087,0.01137029723993909,0.0014387139827932666
11,,,,0.004674243927001953,0.0006657600402832031,0.6196830833695265,0.6079460125069416,0.001093423302538065,0.0001355274553539177,0.01137029723993909,0.0014387139827932666
12,,,,0.004912519454956054,0.0007465839385986328,0.6196830833695265,0.6079460125069416,0.0005062389383660443,7.207052533188075e-05,0.01137029723993909,0.0014387139827932666
13,,,,0.004846906661987305,0.0006214618682861328,0.6196830833695265,0.6079460125069416,0.0006108840206828499,2.318066246309567e-05,0.01137029723993909,0.0014387139827932666
14,,,,0.004335546493530273,0.0008269786834716797,0.6196830833695265,0.6079460125069416,0.00042244181254343685,0.00013063968461353776,0.01137029723993909,0.0014387139827932666
15,,,,0.005480766296386719,0.0008106708526611328,0.6196830833695265,0.6079460125069416,0.0003187131909893624,5.4448122326174436e-05,0.01137029723993909,0.0014387139827932666
16,,,,0.004817152023315429,0.0007404804229736329,0.6196830833695265,0.6079460125069416,0.0005101979912132903,0.00014533746271656246,0.01137029723993909,0.0014387139827932666
17,,,,0.004948663711547852,0.0006303787231445312,0.6196830833695265,0.6079460125069416,0.0007546517635379287,0.00012967945740204707,0.01137029723993909,0.0014387139827932666
18,,,,0.004409885406494141,0.0006124973297119141,0.6196830833695265,0.6079460125069416,0.0008278311332120577,0.00019572024977609703,0.01137029723993909,0.0014387139827932666
19,,,,0.004186058044433593,0.0006547927856445313,0.6196830833695265,0.6079460125069416,0.0008627500580014638,0.0002439019780237167,0.01137029723993909,0.0014387139827932666
20,,,,0.004388046264648437,0.0006912708282470703,0.6196830833695265,0.6079460125069416,0.0008935576358690176,0.00020033339273944044,0.01137029723993909,0.0014387139827932666
21,,,,0.004728078842163086,0.0006199359893798828,0.6196830833695265,0.6079460125069416,0.0007303091026795615,0.0001292674139183996,0.01137029723993909,0.0014387139827932666
22,,,,0.0045204639434814455,0.0005970001220703125,0.6196830833695265,0.6079460125069416,0.0006074772036838808,0.00012915783825850894,0.01137029723993909,0.0014387139827932666
23,,,,0.003930425643920899,0.0005826473236083985,0.6196830833695265,0.6079460125069416,0.00032074084149027516,0.00010826161077327718,0.01137029723993909,0.0014387139827932666
24,,,,0.004288244247436524,0.0005562782287597656,0.6196830833695265,0.6079460125069416,0.0006776466617280042,7.622975390805192e-05,0.01137029723993909,0.0014387139827932666
25,,,,0.007097482681274414,0.00069580078125,0.6307173401790922,0.6155749249503022,0.0010432915339424558,8.110418360515159e-05,0.008031955370516729,0.005852778254841544
26,,,,0.007768869400024414,0.0007810592651367188,0.6307173401790922,0.6155749249503022,0.0009835528315304699,8.568446631659283e-05,0.008031955370516729,0.005852778254841544
27,,,,0.008262443542480468,0.0008465290069580078,0.6307173401790922,0.6155749249503022,0.000559783395670144,4.5721846139953735e-05,0.008031955370516729,0.005852778254841544
28,,,,0.007565355300903321,0.0007093906402587891,0.6307173401790922,0.6155749249503022,0.001262964156626428,0.00014080328720209295,0.008031955370516729,0.005852778254841544
29,,,,0.008473396301269531,0.0007533073425292969,0.6307173401790922,0.6155749249503022,0.0007090856178160086,6.173201695703927e-05,0.008031955370516729,0.005852778254841544
30,,,,0.009373140335083009,0.0008309364318847656,0.6307173401790922,0.6155749249503022,0.0008914696641329586,0.00015424892723724202,0.008031955370516729,0.005852778254841544
31,,,,0.008612966537475586,0.0008172988891601562,0.630516637720487,0.6155749249503022,0.0006206063110402028,8.526843074831791e-05,0.008031955370516729,0.006151749686608941
32,,,,0.008659791946411134,0.0008050441741943359,0.630516637720487,0.6155749249503022,0.00035130180816493844,0.00014074360650594332,0.008031955370516729,0.006151749686608941
33,,,,0.007881832122802735,0.0007184982299804687,0.630516637720487,0.6155749249503022,0.0010543588724198818,9.093730927562612e-05,0.008031955370516729,0.006151749686608941
34,,,,0.009278059005737305,0.0009202957153320312,0.6303159352618819,0.6155749249503022,0.0002078229534569531,0.00012406611954777485,0.008031955370516729,0.006461833093492982
35,,,,0.008022785186767578,0.0007602691650390625,0.6303159352618819,0.6155749249503022,0.000900364194857226,0.00015129160111396992,0.008031955370516729,0.006461833093492982
36,,,,0.008609151840209961,0.0008842945098876953,0.6302156343591738,0.6151733185245993,0.000869887136375491,0.00017723646536795025,0.008027567794967659,0.0064948322476667845
37,,,,0.00913691520690918,0.0008417606353759765,0.6300150325537576,0.6171813506531134,0.00016018733811926404,7.590007441072036e-05,0.008814600061938035,0.006486306953544882
38,,,,0.009140872955322265,0.0008381843566894531,0.6298144307483413,0.6171813506531134,0.00028311475342802087,4.242500347509246e-05,0.008814600061938035,0.006409072164555452
39,,,,0.00877523422241211,0.000803375244140625,0.6298144307483413,0.6171813506531134,0.0004748100346124427,5.727657903934703e-05,0.008814600061938035,0.006409072164555452
40,,,,0.008516740798950196,0.0008326053619384765,0.6297141298456332,0.6167797442274107,0.0008683812053663045,4.805832579269419e-05,0.008973844820461941,0.006379572346241212
41,,,,0.007898616790771484,0.000643157958984375,0.6297141298456332,0.6167797442274107,0.0010077484601420886,5.5461019859145845e-05,0.008973844820461941,0.006379572346241212
42,,,,0.007372760772705078,0.0006411552429199218,0.6297141298456332,0.6167797442274107,0.0009297005315258818,7.939036538271476e-05,0.008973844820461941,0.006379572346241212
43,,,,0.007871770858764648,0.0007501125335693359,0.6297141298456332,0.6167797442274107,0.0010764252972881323,0.0001181545710335342,0.008973844820461941,0.006379572346241212
44,,,,0.009320211410522462,0.0009317874908447265,0.6297141298456332,0.6167797442274107,0.0005392742697510837,0.00012970193342093134,0.008973844820461941,0.006379572346241212
45,,,,0.009015083312988281,0.0008908271789550781,0.6297141298456332,0.6167797442274107,0.0014600000900875274,0.0002448591818953775,0.008973844820461941,0.006379572346241212
46,,,,0.008865451812744141,0.000897216796875,0.6297141298456332,0.6167797442274107,0.0007590652027923902,6.614943134108853e-05,0.008973844820461941,0.006379572346241212
47,,,,0.009308767318725587,0.0009528160095214844,0.6297141298456332,0.6167797442274107,0.000184226663975209,0.00011061240800587684,0.008973844820461941,0.006379572346241212
48,,,,0.009176492691040039,0.0009079933166503906,0.6297141298456332,0.6167797442274107,0.0015440191803012798,0.00016657810475428404,0.008973844820461941,0.006379572346241212
49,,,,0.008610963821411133,0.0008219718933105469,0.6297141298456332,0.6167797442274107,0.0014339965409201642,0.0001059879972092524,0.008973844820461941,0.006379572346241212
50,,,,0.013116836547851562,0.0008867263793945312,0.6483754826949488,0.628415867880339,9.223034063462828e-05,4.469452450304772e-05,0.006719132611970563,0.005632897524660628
51,,,,0.012906026840209962,0.0009986400604248048,0.6483754826949488,0.628415867880339,0.001783114955497501,0.00016911812145305096,0.006719132611970563,0.005632897524660628
52,,,,0.014833927154541016,0.00084381103515625,0.64807452966023,0.6280142614546362,0.0045028605720795895,5.3177584529898445e-05,0.006995625935183785,0.005975574170171901
53,,,,0.012711334228515624,0.0008708000183105469,0.6481747802363438,0.628415867880339,0.0014681488041497304,7.118215770449563e-05,0.006719132611970563,0.005835023336709294
54,,,,0.013185262680053711,0.0008870124816894531,0.6472716694992152,0.6276150694964227,0.0009875351078177544,2.2942557915456257e-05,0.008918942755614848,0.004701023557738755
55,,,,0.012185621261596679,0.0008727073669433594,0.6467701649856746,0.6256070373679086,0.0012482614256337052,6.574175187793957e-05,0.006965503485891859,0.0049338541279489185
56,,,,0.014834880828857422,0.000951385498046875,0.6454661525972801,0.6231973988136916,0.003179337700236235,0.0001255711160498231,0.004542880733678948,0.005103206383273626
57,,,,0.013186311721801758,0.001058053970336914,0.6430586792993129,0.6235965907719053,0.0008733996057494766,0.0001677366730687516,0.0035931228017660813,0.005712486514938951
58,,,,0.013431596755981445,0.0009008407592773438,0.6426574756884804,0.6243998036233109,0.0010761760990280658,9.384254613986318e-05,0.004836390999867593,0.005636571936255011
59,,,,0.014763832092285156,0.0008924484252929687,0.6424567732298753,0.6243998036233109,0.004309507953350038,4.415172209542934e-05,0.004836390999867593,0.005665376229918157
60,,,,0.012696981430053711,0.0008975982666015625,0.6416543660082102,0.6231949843462025,0.0007140293893255709,0.0001338492520177771,0.005381490262458968,0.006280730278645382
61,,,,0.01305389404296875,0.0009188175201416016,0.6411528111680752,0.6223917714947969,0.00046976718079807476,0.00012682545384981592,0.004624226420807698,0.0061727243178034755
62,,,,0.012092351913452148,0.0008680343627929688,0.6408518581333564,0.6243998036233109,0.0009132525251545618,0.00010241185629093296,0.006780188704365891,0.006158960830759679
63,,,,0.013685035705566406,0.0009215831756591797,0.640450553869335,0.6248006052265173,0.0010017826723992753,7.608289136653555e-05,0.00663947360949141,0.006080961946539457
64,,,,0.012362098693847657,0.0009373664855957031,0.640450553869335,0.6248006052265173,0.0004965241607715804,0.00017856336203395126,0.00663947360949141,0.006080961946539457
65,,,,0.012908267974853515,0.000870513916015625,0.640350252966627,0.6243989988008145,0.0013334453147356557,4.8177404571428235e-05,0.00728252769390104,0.006223701551842617
66,,,,0.012621259689331055,0.001043701171875,0.6402499017373244,0.6239981971976081,0.00017711157117460274,0.00015207776090959025,0.007389291553968767,0.006056560393972268
67,,,,0.013266181945800782,0.0009593486785888672,0.6399488480494167,0.6243989988008145,0.002319642011663674,0.00011695177645495484,0.00728252769390104,0.005568454895820887
68,,,,0.013720083236694335,0.0009734630584716797,0.6398485471467086,0.6227925730980032,0.0018157927767041564,0.00016991916671377984,0.005548155477089868,0.005599604843535542
69,,,,0.012730693817138672,0.0015029430389404297,0.6398485471467086,0.6227925730980032,0.00032785218217319515,0.0011613182294657124,0.005548155477089868,0.005599604843535542
70,,,,0.013251733779907227,0.0008997917175292969,0.6398485471467086,0.6227925730980032,0.0003402692854628736,6.241268356933475e-05,0.005548155477089868,0.005599604843535542
71,,,,0.012526226043701173,0.0009317874908447265,0.6398485471467086,0.6227925730980032,0.0006837328322040194,7.606791751102503e-05,0.005548155477089868,0.005599604843535542
72,,,,0.01284184455871582,0.0009796619415283203,0.6398485471467086,0.6227925730980032,0.0012091056364672708,7.718769739888374e-05,0.005548155477089868,0.005599604843535542
73,,,,0.013450956344604493,0.0010089874267578125,0.6398485471467086,0.6227925730980032,0.0012361720632780501,0.00016189762659542524,0.005548155477089868,0.005599604843535542
